project_id,plot_id,parcel_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status,year,district,project_name,project_reference,data_provenance,ministry,key_event,urban_rural,forest_district,compensation_status,rehabilitation_status,objection_count,project_completion_status
LA-200783,PLOT-04810,PARCEL-04810,Bihar,Irrigation,15.0,48.4,0,74.3,0,83,30.6,36.9,67,Not Required,Not Required,120,292,Medium,In Progress,2018,Patna,Irrigation Development Project 783,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Not Started,Not Started,3,Completed
LA-200783,PLOT-04811,PARCEL-04811,Bihar,Irrigation,15.0,57.5,0,69.0,0,83,43.9,50.3,67,Not Required,Not Required,78,292,Medium,In Progress,2019,Patna,Irrigation Development Project 783,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Not Started,Partially Complete,4,Completed
LA-200783,PLOT-04812,PARCEL-04812,Bihar,Irrigation,15.0,66.6,0,60.4,0,83,51.2,58.0,67,Not Required,Not Required,144,292,Medium,In Progress,2020,Patna,Irrigation Development Project 783,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200783,PLOT-04813,PARCEL-04813,Bihar,Irrigation,15.0,79.9,2,52.2,0,83,52.3,66.6,67,Not Required,Not Required,214,292,Medium,In Progress,2021,Patna,Irrigation Development Project 783,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200783,PLOT-04814,PARCEL-04814,Bihar,Irrigation,15.0,88.0,2,47.3,0,83,61.6,82.5,67,Not Required,Not Required,230,292,Medium,Near Completion,2022,Patna,Irrigation Development Project 783,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200783,PLOT-04815,PARCEL-04815,Bihar,Irrigation,15.0,97.5,1,40.9,0,83,82.1,86.6,67,Not Required,Not Required,207,292,Medium,Completed,2023,Patna,Irrigation Development Project 783,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Partially Disbursed,Substantially Complete,4,Completed
LA-200784,PLOT-04816,PARCEL-04816,Maharashtra,Industrial Corridor,15.0,8.3,3,94.9,0,69,5.0,7.4,35,Pending,Not Required,23,127,Medium,Early Stage,2022,Nashik,Industrial Corridor Development Project 784,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-200784,PLOT-04817,PARCEL-04817,Maharashtra,Industrial Corridor,15.0,9.9,0,92.3,0,69,7.0,7.5,35,Approved,Not Required,88,127,Medium,In Progress,2024,Nashik,Industrial Corridor Development Project 784,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Environmental Clearance Received,Urban,No,Not Started,Not Started,0,Ongoing
LA-200784,PLOT-04818,PARCEL-04818,Maharashtra,Industrial Corridor,15.0,48.2,2,84.6,0,69,36.3,38.0,35,Approved,Not Required,115,127,Medium,In Progress,2025,Nashik,Industrial Corridor Development Project 784,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Urban,No,Not Started,Partially Complete,1,Ongoing
LA-200785,PLOT-04819,PARCEL-04819,Delhi,Highway,21.1,15.9,2,94.8,0,121,11.5,13.7,51,Pending,Pending,0,760,High,Early Stage,2023,New Delhi,Highway Development Project 785,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-200785,PLOT-04820,PARCEL-04820,Delhi,Highway,21.1,16.7,2,91.5,2,121,11.3,15.5,51,Pending,Pending,393,760,High,In Progress,2024,New Delhi,Highway Development Project 785,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Litigation Begins,Urban,No,Not Started,Not Started,12,Ongoing
LA-200785,PLOT-04821,PARCEL-04821,Delhi,Highway,21.1,17.7,4,89.2,3,121,11.0,16.4,51,Pending,Pending,706,760,High,In Progress,2025,New Delhi,Highway Development Project 785,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Court Stay,Urban,No,Not Started,Not Started,14,Ongoing
LA-200786,PLOT-04822,PARCEL-04822,Gujarat,Highway,51.6,1.1,4,99.3,0,136,0.7,0.9,23,Pending,Not Required,15,296,Medium,Early Stage,2016,Vapi,Highway Development Project 786,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Completed
LA-200786,PLOT-04823,PARCEL-04823,Gujarat,Highway,51.6,2.5,4,98.4,0,136,1.5,2.0,23,Pending,Not Required,44,296,Medium,In Progress,2017,Vapi,Highway Development Project 786,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Completed
LA-200786,PLOT-04824,PARCEL-04824,Gujarat,Highway,51.6,26.9,0,88.9,0,136,16.6,23.2,23,Approved,Not Required,95,296,Medium,In Progress,2018,Vapi,Highway Development Project 786,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Completed
LA-200786,PLOT-04825,PARCEL-04825,Gujarat,Highway,51.6,39.0,0,73.7,0,136,28.2,32.0,23,Approved,Not Required,109,296,Medium,In Progress,2019,Vapi,Highway Development Project 786,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Not Started,0,Completed
LA-200786,PLOT-04826,PARCEL-04826,Gujarat,Highway,51.6,56.4,3,68.0,0,136,46.2,48.8,23,Approved,Not Required,115,296,Medium,In Progress,2020,Vapi,Highway Development Project 786,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,No,Not Started,Partially Complete,0,Completed
LA-200786,PLOT-04827,PARCEL-04827,Gujarat,Highway,51.6,63.3,1,60.1,0,136,56.4,53.6,23,Approved,Not Required,164,296,Medium,In Progress,2021,Vapi,Highway Development Project 786,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Completed
LA-200786,PLOT-04828,PARCEL-04828,Gujarat,Highway,51.6,76.5,2,43.9,0,136,65.4,55.7,23,Approved,Not Required,237,296,Medium,In Progress,2022,Vapi,Highway Development Project 786,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Completed
LA-200786,PLOT-04829,PARCEL-04829,Gujarat,Highway,51.6,87.4,0,36.1,0,136,65.5,67.7,23,Approved,Not Required,258,296,Medium,Near Completion,2023,Vapi,Highway Development Project 786,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Completed
LA-200786,PLOT-04830,PARCEL-04830,Gujarat,Highway,51.6,100.0,0,28.6,0,136,67.7,83.8,23,Approved,Not Required,285,296,Medium,Completed,2024,Vapi,Highway Development Project 786,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Substantially Disbursed,Substantially Complete,0,Completed
LA-200787,PLOT-04831,PARCEL-04831,Rajasthan,Railway,164.3,25.9,4,91.6,0,147,21.1,19.4,73,Pending,Not Required,24,160,Medium,Early Stage,2021,Jaipur,Railway Development Project 787,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-200787,PLOT-04832,PARCEL-04832,Rajasthan,Railway,164.3,28.1,2,89.3,0,147,20.7,23.8,73,Approved,Not Required,32,160,Medium,In Progress,2022,Jaipur,Railway Development Project 787,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Environmental Clearance Received,Urban,No,Not Started,Not Started,0,Ongoing
LA-200787,PLOT-04833,PARCEL-04833,Rajasthan,Railway,164.3,52.4,3,83.2,0,147,35.4,47.0,73,Approved,Not Required,91,160,Medium,In Progress,2023,Jaipur,Railway Development Project 787,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Urban,No,Not Started,Partially Complete,0,Ongoing
LA-200787,PLOT-04834,PARCEL-04834,Rajasthan,Railway,164.3,71.6,0,73.8,0,147,55.0,56.1,73,Approved,Not Required,135,160,Medium,In Progress,2024,Jaipur,Railway Development Project 787,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Urban,No,Not Started,Partially Complete,3,Ongoing
LA-200787,PLOT-04835,PARCEL-04835,Rajasthan,Railway,164.3,85.0,1,60.0,0,147,59.0,73.8,73,Approved,Not Required,112,160,Medium,Near Completion,2025,Jaipur,Railway Development Project 787,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Urban,No,Partially Disbursed,Partially Complete,3,Ongoing
LA-200788,PLOT-04836,PARCEL-04836,Haryana,Power Transmission,15.0,8.4,3,91.6,0,133,6.9,6.9,38,Pending,Not Required,21,457,High,Early Stage,2023,Faridabad,Power Transmission Development Project 788,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-200788,PLOT-04837,PARCEL-04837,Haryana,Power Transmission,15.0,8.6,0,88.1,0,133,5.0,6.4,38,Pending,Not Required,180,457,High,In Progress,2024,Faridabad,Power Transmission Development Project 788,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Administrative Review,Urban,No,Not Started,Not Started,4,Ongoing
LA-200788,PLOT-04838,PARCEL-04838,Haryana,Power Transmission,15.0,20.6,3,77.1,0,133,17.9,15.3,38,Pending,Not Required,457,457,High,In Progress,2025,Faridabad,Power Transmission Development Project 788,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Not Started,Not Started,4,Ongoing
LA-200789,PLOT-04839,PARCEL-04839,Jammu and Kashmir,Irrigation,15.0,12.4,1,95.0,0,34,9.2,11.0,44,Not Required,Not Required,0,890,High,Early Stage,2023,Reasi,Irrigation Development Project 789,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-200789,PLOT-04840,PARCEL-04840,Jammu and Kashmir,Irrigation,15.0,15.0,3,93.5,1,34,8.9,10.5,44,Not Required,Not Required,434,890,High,In Progress,2024,Reasi,Irrigation Development Project 789,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Litigation Begins,Urban,No,Not Started,Not Started,1,Ongoing
LA-200789,PLOT-04841,PARCEL-04841,Jammu and Kashmir,Irrigation,15.0,15.0,2,92.4,2,34,8.3,11.0,44,Not Required,Not Required,890,890,High,In Progress,2025,Reasi,Irrigation Development Project 789,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Court Stay,Urban,No,Not Started,Not Started,1,Ongoing
LA-200790,PLOT-04842,PARCEL-04842,Uttarakhand,Railway,17.2,0.0,1,97.4,0,122,0.0,0.0,45,Approved,Approved,4,34,Low,Early Stage,2016,Haridwar,Railway Development Project 790,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Forest Clearance Received,Rural,No,Not Started,Not Started,0,Completed
LA-200790,PLOT-04843,PARCEL-04843,Uttarakhand,Railway,17.2,39.8,1,85.0,0,122,25.4,28.8,45,Approved,Pending,2,34,Low,In Progress,2017,Haridwar,Railway Development Project 790,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Compensation Initiated,Rural,No,Not Started,Not Started,0,Completed
LA-200790,PLOT-04844,PARCEL-04844,Uttarakhand,Railway,17.2,54.6,0,68.9,0,122,43.1,47.2,45,Approved,Approved,33,34,Low,In Progress,2018,Haridwar,Railway Development Project 790,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Not Started,Partially Complete,0,Completed
LA-200790,PLOT-04845,PARCEL-04845,Uttarakhand,Railway,17.2,80.8,1,55.9,0,122,57.2,68.6,45,Approved,Approved,14,34,Low,Near Completion,2019,Haridwar,Railway Development Project 790,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Completed
LA-200790,PLOT-04846,PARCEL-04846,Uttarakhand,Railway,17.2,88.9,0,39.6,0,122,77.0,76.7,45,Approved,Approved,31,34,Low,Near Completion,2020,Haridwar,Railway Development Project 790,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Substantially Complete,0,Completed
LA-200790,PLOT-04847,PARCEL-04847,Uttarakhand,Railway,17.2,100.0,0,22.6,0,122,79.5,72.8,45,Approved,Approved,22,34,Low,Completed,2021,Haridwar,Railway Development Project 790,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Substantially Disbursed,Substantially Complete,0,Completed
LA-200791,PLOT-04848,PARCEL-04848,Himachal Pradesh,Metro,97.3,8.9,3,86.9,0,73,4.9,6.7,38,Pending,Pending,0,118,Medium,Early Stage,2023,Kangra,Metro Development Project 791,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Notification Issued,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-200791,PLOT-04849,PARCEL-04849,Himachal Pradesh,Metro,97.3,13.8,1,78.5,0,73,8.7,12.3,38,Pending,Pending,110,118,Medium,In Progress,2024,Kangra,Metro Development Project 791,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Compensation Initiated,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-200791,PLOT-04850,PARCEL-04850,Himachal Pradesh,Metro,97.3,23.8,2,70.7,0,73,20.8,19.5,38,Pending,Pending,111,118,Medium,In Progress,2025,Kangra,Metro Development Project 791,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,No Major Update,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-200792,PLOT-04851,PARCEL-04851,Chhattisgarh,Power Transmission,15.0,2.0,2,99.5,0,156,1.7,1.7,46,Approved,Not Required,0,314,Medium,Early Stage,2017,Raipur,Power Transmission Development Project 792,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Environmental Clearance Received,Urban,No,Not Started,Not Started,0,Completed
LA-200792,PLOT-04852,PARCEL-04852,Chhattisgarh,Power Transmission,15.0,20.7,1,91.7,0,156,13.0,16.8,46,Pending,Not Required,0,314,Medium,In Progress,2018,Raipur,Power Transmission Development Project 792,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Not Started,Not Started,0,Completed
LA-200792,PLOT-04853,PARCEL-04853,Chhattisgarh,Power Transmission,15.0,30.3,3,82.2,0,156,23.8,27.3,46,Pending,Not Required,71,314,Medium,In Progress,2019,Raipur,Power Transmission Development Project 792,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Compensation Initiated,Urban,No,Not Started,Not Started,0,Completed
LA-200792,PLOT-04854,PARCEL-04854,Chhattisgarh,Power Transmission,15.0,52.7,2,76.0,0,156,35.7,43.3,46,Approved,Not Required,80,314,Medium,In Progress,2020,Raipur,Power Transmission Development Project 792,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Not Started,Partially Complete,0,Completed
LA-200792,PLOT-04855,PARCEL-04855,Chhattisgarh,Power Transmission,15.0,63.4,0,70.8,0,156,49.4,45.3,46,Approved,Not Required,176,314,Medium,In Progress,2021,Raipur,Power Transmission Development Project 792,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Not Started,Partially Complete,0,Completed
LA-200792,PLOT-04856,PARCEL-04856,Chhattisgarh,Power Transmission,15.0,74.5,2,65.8,0,156,54.8,60.0,46,Approved,Not Required,179,314,Medium,In Progress,2022,Raipur,Power Transmission Development Project 792,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,0,Completed
LA-200792,PLOT-04857,PARCEL-04857,Chhattisgarh,Power Transmission,15.0,83.3,0,62.2,0,156,57.4,66.0,46,Approved,Not Required,187,314,Medium,Near Completion,2023,Raipur,Power Transmission Development Project 792,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Partially Disbursed,Partially Complete,0,Completed
LA-200792,PLOT-04858,PARCEL-04858,Chhattisgarh,Power Transmission,15.0,100.0,1,52.4,0,156,78.8,70.7,46,Approved,Not Required,303,314,Medium,Completed,2025,Raipur,Power Transmission Development Project 792,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Urban,No,Partially Disbursed,Substantially Complete,0,Completed
LA-200793,PLOT-04859,PARCEL-04859,Uttar Pradesh,Highway,76.6,19.6,3,91.4,0,84,15.1,18.3,44,Pending,Not Required,0,0,Low,Early Stage,2016,Ghaziabad,Highway Development Project 793,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Rural,No,Not Started,Not Started,0,Completed
LA-200793,PLOT-04860,PARCEL-04860,Uttar Pradesh,Highway,76.6,43.2,0,86.4,0,84,35.1,32.3,44,Approved,Not Required,0,0,Low,In Progress,2017,Ghaziabad,Highway Development Project 793,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Compensation Initiated,Rural,No,Not Started,Partially Complete,1,Completed
LA-200793,PLOT-04861,PARCEL-04861,Uttar Pradesh,Highway,76.6,44.4,0,84.4,0,84,30.7,39.8,44,Approved,Not Required,0,0,Low,In Progress,2018,Ghaziabad,Highway Development Project 793,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,1,Completed
LA-200793,PLOT-04862,PARCEL-04862,Uttar Pradesh,Highway,76.6,73.3,0,70.0,0,84,49.2,57.9,44,Approved,Not Required,0,0,Low,In Progress,2019,Ghaziabad,Highway Development Project 793,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Partially Complete,1,Completed
LA-200793,PLOT-04863,PARCEL-04863,Uttar Pradesh,Highway,76.6,99.2,0,58.4,0,84,84.2,88.4,44,Approved,Not Required,0,0,Low,Completed,2020,Ghaziabad,Highway Development Project 793,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Substantially Complete,1,Completed
LA-200794,PLOT-04864,PARCEL-04864,Jharkhand,Railway,15.0,11.2,1,90.4,0,27,8.2,10.1,48,Pending,Not Required,0,194,Medium,Early Stage,2016,Dhanbad,Railway Development Project 794,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Notification Issued,Rural,No,Not Started,Not Started,2,Completed
LA-200794,PLOT-04865,PARCEL-04865,Jharkhand,Railway,15.0,12.8,1,87.6,0,27,10.6,10.4,48,Pending,Not Required,36,194,Medium,In Progress,2017,Dhanbad,Railway Development Project 794,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Environmental Clearance Pending,Rural,No,Not Started,Not Started,2,Completed
LA-200794,PLOT-04866,PARCEL-04866,Jharkhand,Railway,15.0,30.1,2,81.0,0,27,21.8,27.5,48,Approved,Not Required,32,194,Medium,In Progress,2018,Dhanbad,Railway Development Project 794,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Environmental Clearance Received,Rural,No,Not Started,Not Started,2,Completed
LA-200794,PLOT-04867,PARCEL-04867,Jharkhand,Railway,15.0,46.2,1,73.4,0,27,39.4,41.5,48,Approved,Not Required,19,194,Medium,In Progress,2019,Dhanbad,Railway Development Project 794,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Not Started,Partially Complete,2,Completed
LA-200794,PLOT-04868,PARCEL-04868,Jharkhand,Railway,15.0,56.7,0,63.0,0,27,45.9,45.4,48,Approved,Not Required,100,194,Medium,In Progress,2020,Dhanbad,Railway Development Project 794,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200794,PLOT-04869,PARCEL-04869,Jharkhand,Railway,15.0,67.5,2,57.9,0,27,52.8,60.3,48,Approved,Not Required,110,194,Medium,In Progress,2021,Dhanbad,Railway Development Project 794,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200794,PLOT-04870,PARCEL-04870,Jharkhand,Railway,15.0,82.2,2,50.6,0,27,54.2,72.2,48,Approved,Not Required,136,194,Medium,Near Completion,2022,Dhanbad,Railway Development Project 794,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Partially Complete,4,Completed
LA-200794,PLOT-04871,PARCEL-04871,Jharkhand,Railway,15.0,87.7,2,41.3,0,27,77.5,64.4,48,Approved,Not Required,186,194,Medium,Near Completion,2023,Dhanbad,Railway Development Project 794,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Substantially Complete,5,Completed
LA-200794,PLOT-04872,PARCEL-04872,Jharkhand,Railway,15.0,100.0,1,33.6,0,27,74.2,78.6,48,Approved,Not Required,166,194,Medium,Completed,2024,Dhanbad,Railway Development Project 794,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Partially Disbursed,Substantially Complete,5,Completed
LA-200795,PLOT-04873,PARCEL-04873,Telangana,Highway,17.2,22.2,4,93.2,0,105,14.9,18.9,40,Pending,Not Required,0,210,Medium,Early Stage,2018,Nizamabad,Highway Development Project 795,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-200795,PLOT-04874,PARCEL-04874,Telangana,Highway,17.2,44.8,1,84.2,0,105,33.2,41.6,40,Approved,Not Required,48,210,Medium,In Progress,2020,Nizamabad,Highway Development Project 795,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Urban,No,Not Started,Not Started,0,Ongoing
LA-200795,PLOT-04875,PARCEL-04875,Telangana,Highway,17.2,52.8,1,72.1,0,105,39.5,46.6,40,Approved,Not Required,67,210,Medium,In Progress,2021,Nizamabad,Highway Development Project 795,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Not Started,Partially Complete,0,Ongoing
LA-200795,PLOT-04876,PARCEL-04876,Telangana,Highway,17.2,61.4,0,60.9,0,105,54.0,57.6,40,Approved,Not Required,144,210,Medium,In Progress,2023,Nizamabad,Highway Development Project 795,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Urban,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-200795,PLOT-04877,PARCEL-04877,Telangana,Highway,17.2,75.7,0,54.8,0,105,66.2,59.4,40,Approved,Not Required,190,210,Medium,In Progress,2024,Nizamabad,Highway Development Project 795,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Urban,No,Partially Disbursed,Partially Complete,1,Ongoing
LA-200795,PLOT-04878,PARCEL-04878,Telangana,Highway,17.2,87.7,0,48.3,0,105,59.5,74.8,40,Approved,Not Required,164,210,Medium,Near Completion,2025,Nizamabad,Highway Development Project 795,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Urban,No,Partially Disbursed,Partially Complete,1,Ongoing
LA-200796,PLOT-04879,PARCEL-04879,Jammu and Kashmir,Highway,18.7,0.5,3,99.3,0,79,0.3,0.4,43,Pending,Not Required,0,389,High,Early Stage,2016,Jammu,Highway Development Project 796,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Completed
LA-200796,PLOT-04880,PARCEL-04880,Jammu and Kashmir,Highway,18.7,13.1,1,87.6,0,79,7.2,10.1,43,Approved,Not Required,106,389,High,In Progress,2017,Jammu,Highway Development Project 796,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Completed
LA-200796,PLOT-04881,PARCEL-04881,Jammu and Kashmir,Highway,18.7,30.3,0,73.4,0,79,21.5,24.8,43,Pending,Not Required,35,389,High,In Progress,2018,Jammu,Highway Development Project 796,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Not Started,0,Completed
LA-200796,PLOT-04882,PARCEL-04882,Jammu and Kashmir,Highway,18.7,40.1,1,66.9,0,79,31.1,31.7,43,Approved,Not Required,168,389,High,In Progress,2019,Jammu,Highway Development Project 796,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Not Started,1,Completed
LA-200796,PLOT-04883,PARCEL-04883,Jammu and Kashmir,Highway,18.7,60.9,0,53.0,0,79,35.7,55.4,43,Approved,Not Required,176,389,High,In Progress,2020,Jammu,Highway Development Project 796,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,No,Partially Disbursed,Partially Complete,1,Completed
LA-200796,PLOT-04884,PARCEL-04884,Jammu and Kashmir,Highway,18.7,65.5,1,39.8,0,79,42.8,61.2,43,Approved,Not Required,234,389,High,In Progress,2021,Jammu,Highway Development Project 796,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,No,Partially Disbursed,Partially Complete,1,Completed
LA-200796,PLOT-04885,PARCEL-04885,Jammu and Kashmir,Highway,18.7,77.1,0,25.1,0,79,58.5,65.3,43,Approved,Not Required,247,389,High,In Progress,2022,Jammu,Highway Development Project 796,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,No,Substantially Disbursed,Partially Complete,1,Completed
